doc_id,title,path,published,summary,matched_query,xml_link,status,http_code,file
uksi_2017_211,The CRC Energy Efficiency Scheme (Allocation of Allowances for Payment) (Amendment) Regulations 2017,uksi/2017/211,2017-02-28T18:07:52.043+01:00,These Regulations amend the CRC Energy Efficiency Scheme (Allocation of Allowances for Payment) Regulations 2013 (S.I. 2013/3103).,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2017/211/made/data.xml,success,200,corpus_raw\uksi_2017_211.xml
uksi_2016_660,The Energy Efficiency (Private Rented Property) (England and Wales) (Amendment) Regulations 2016,uksi/2016/660,2016-06-24T03:01:57.444+01:00,The Energy Efficiency (Private Rented Property) (England and Wales) Regulations 2015 (“the 2015 Regulations”) introduce measures to improve the energy efficiency of certain private rented property in England and Wales.,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2016/660/made/data.xml,success,200,corpus_raw\uksi_2016_660.xml
uksi_2015_962,The Energy Efficiency (Private Rented Property) (England and Wales) Regulations 2015,uksi/2015/962,2015-03-30T00:22:03.004+01:00,These Regulations introduce measures to improve the energy efficiency of certain private rented property in England and Wales.,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2015/962/2026-05-01/data.xml,success,200,corpus_raw\uksi_2015_962.xml
uksi_2015_816,The Pollution Prevention and Control (Designation of Energy Efficiency Directive) (England and Wales) Order 2015 (revoked),uksi/2015/816,2015-03-24T01:28:05.473+01:00,"This Order designates Directive 2012/27/EU of the European Parliament and of the Council on energy efficiency (OJ No L 315, 14.11.2012, p 1) (the  “Energy Efficiency Directive”) as a relevant directive for the purposes of paragraph 20(2) of Schedule 1 to the Pollution Prevention and Control Act 1999 (c. 24).",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2015/816/2020-12-31/data.xml,success,200,corpus_raw\uksi_2015_816.xml
uksi_2015_799,The Energy Efficiency (Domestic Private Rented Property) Order 2015,uksi/2015/799,2015-03-30T00:20:34.392+01:00,This Order is made under section 42(1)(a)(iii) of the Energy Act 2011 and comes into force on 1st April 2016.,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2015/799/made/data.xml,success,200,corpus_raw\uksi_2015_799.xml
uksi_2014_3262,The CRC Energy Efficiency Scheme (Allocation of Allowances for Payment) (Amendment) (No. 2) Regulations 2014,uksi/2014/3262,2014-12-11T14:34:39.001+01:00,These Regulations amend the CRC Energy Efficiency Scheme (Allocation of Allowances for Payment) Regulations 2013 (S.I. 2013/3103).,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2014/3262/made/data.xml,success,200,corpus_raw\uksi_2014_3262.xml
uksi_2014_1403,"The Energy Efficiency (Encouragement, Assessment and Information) Regulations 2014 (revoked)",uksi/2014/1403,2014-06-05T12:53:53.179+01:00,"These Regulations transpose Articles 8(2), 14(1), (3) and (10), 15(2), 17(1), 17(4), 18 and 19 of, and Annexes II, VIII, IX and X to, Directive 2012/27/EU of the European Parliament and of the Council of 25th October 2012 on energy efficiency, amending Directives 2009/125/EC and 2010/30/EU and repealing Directives 2004/8/EC and 2006/32/EC (“the Directive”) (OJ No L 315, 14.11.2012, p1).",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2014/1403/2024-01-01/data.xml,success,200,corpus_raw\uksi_2014_1403.xml
uksi_2014_952,The Energy Efficiency (Building Renovation and Reporting) Regulations 2014 (revoked),uksi/2014/952,2014-04-11T00:17:03.365+01:00,"These Regulations transpose Articles 4 and 24 of Directive 2012/27/EU of the European Parliament and of the Council of 25 October 2012 on energy efficiency, amending Directives 2009/125/EC and 2010/30/EU and repealing Directives 2004/8/EC and 2006/32/EC.",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2014/952/2024-01-01/data.xml,success,200,corpus_raw\uksi_2014_952.xml
uksi_2014_502,The CRC Energy Efficiency Scheme (Amendment) Order 2014,uksi/2014/502,2014-03-10T13:17:26.689+01:00,This Order amends the CRC Energy Efficiency Scheme Order 2013 (S.I. 2013/1119) (“the principal Order”). This Order comes into force on 1st April 2014 so that the changes made operate from the beginning of the initial phase of the Scheme as defined in the principal Order.,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2014/502/made/data.xml,success,200,corpus_raw\uksi_2014_502.xml
uksi_2014_495,The CRC Energy Efficiency Scheme (Allocation of Allowances for Payment) (Amendment) Regulations 2014,uksi/2014/495,2014-03-06T15:47:17.055+01:00,These Regulations amend the CRC Energy Efficiency Scheme (Allocation of Allowances for Payment) Regulations 2013 (S.I. 2013/3103).,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2014/495/made/data.xml,success,200,corpus_raw\uksi_2014_495.xml
uksi_2013_3220,The Energy Efficiency (Eligible Buildings) Regulations 2013 (revoked),uksi/2013/3220,2013-12-23T01:07:32.882+01:00,"These Regulations transpose Article 5 of the Directive 2012/27/EU of the European Parliament and of the Council of 25 October 2012 on energy efficiency, amending Directives 2009/125/EC and 2010/30/EU and repealing Directives 2004/8/EC and 2006/32/EC.",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2013/3220/2024-01-01/data.xml,success,200,corpus_raw\uksi_2013_3220.xml
uksi_2013_3103,The CRC Energy Efficiency Scheme (Allocation of Allowances for Payment) Regulations 2013,uksi/2013/3103,2013-12-09T13:51:21.536+01:00,These Regulations revoke and replace the CRC Energy Efficiency Scheme (Allocation of Allowances for Payment) Regulations 2012 [S.I. 2012/1386].,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2013/3103/2017-03-31/data.xml,success,200,corpus_raw\uksi_2013_3103.xml
wsi_2013_2843,The Home Energy Efficiency Schemes (Wales) (Amendment) Regulations 2013 / Rheoliadau Cynlluniau Effeithlonrwydd Ynni Cartref (Cymru) (Diwygio) 2013,wsi/2013/2843,2013-11-29T15:30:09.21+01:00,"These Regulations amend the Home Energy Efficiency Schemes (Wales) Regulations 2011 (S.I. 2011/656 (W. 94)).,Mae’r Rheoliadau hyn yn diwygio Rheoliadau Cynlluniau Effeithlonrwydd Ynni Cartref (Cymru) 2011 (O.S. 2011/656 (Cy. 94)).",uksi:energy efficiency,http://www.legislation.gov.uk/wsi/2013/2843/made/data.xml,success,200,corpus_raw\wsi_2013_2843.xml
uksi_2013_1119,The CRC Energy Efficiency Scheme Order 2013 (revoked),uksi/2013/1119,2013-05-17T14:30:01.138+01:00,"This Order establishes in the United Kingdom an emissions trading scheme in respect of greenhouse gases under sections 44, 46(3), 49 and 90(3) of and Schedule 2 and paragraph 9 of Schedule 3 to the Climate Change Act 2008 (c. 27). It applies to direct and indirect emissions from supplies of electricity and gas by public bodies and undertakings.",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2013/1119/2020-12-31/data.xml,success,200,corpus_raw\uksi_2013_1119.xml
uksi_2013_1097,The CRC Energy Efficiency Scheme (Allocation of Allowances for Payment) (Amendment) Regulations 2013 (revoked),uksi/2013/1097,2013-05-09T10:34:13.224+01:00,"These Regulations, which come into force on 1st June 2013, make amendments to the CRC Energy Efficiency Scheme (Allocation of Allowances for Payment) Regulations 2012 (S.I. 2012/1386).",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2013/1097/2014-02-01/data.xml,success,200,corpus_raw\uksi_2013_1097.xml
uksi_2012_2140,The Home Energy Efficiency Scheme (England) (Amendment) Regulations 2012,uksi/2012/2140,2012-09-10T00:00:00+01:00,These Regulations amend the Home Energy Efficiency Scheme (England) Regulations 2005 (S.I. 2005/1539) (“the principal Regulations”).,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2012/2140/made/data.xml,success,200,corpus_raw\uksi_2012_2140.xml
uksi_2012_2106,The Green Deal (Energy Efficiency Improvements) Order 2012,uksi/2012/2106,2012-08-20T14:30:06.477+01:00,"This Order specifies certain sources of energy for the purpose of section 2(4)(a) of the Energy Act 2011 (c.16) (“the Act”), and energy efficiency improvements for the purpose of section 2(5)(b) of the Act.",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2012/2106/made/data.xml,success,200,corpus_raw\uksi_2012_2106.xml
uksi_2012_1386,The CRC Energy Efficiency Scheme (Allocation of Allowances for Payment) Regulations 2012 (revoked),uksi/2012/1386,2012-05-28T14:30:01.66+01:00,"These Regulations make provision for the Treasury to impose charges by providing for the allocation and issue of allowances in return for payment in the trading scheme established by the CRC Energy Efficiency Scheme Order 2010 (S.I. 2010/768). The regulations set out provision as to who will conduct allocations, the timing of requests to be allocated allowances, the payment for and issue of allowances, the consequences of late or non-payment and the consequences of a transfer of excess allowances.",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2012/1386/2014-02-01/data.xml,success,200,corpus_raw\uksi_2012_1386.xml
uksi_2011_833,The Home Energy Efficiency Scheme (England) (Amendment) Regulations 2011,uksi/2011/833,2011-03-30T14:30:03.444+01:00,These Regulations amend the Home Energy Efficiency Scheme (England) Regulations 2005 (S.I. 2005/1530) (‘the principal Regulations’).,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2011/833/made/data.xml,success,200,corpus_raw\uksi_2011_833.xml
wsi_2011_656,The Home Energy Efficiency Schemes (Wales) Regulations 2011 / Rheoliadau Cynlluniau Effeithlonrwydd Ynni Cartref (Cymru) 2011,wsi/2011/656,2011-03-23T15:30:04.825+01:00,"Section 15(1) of the Social Security Act 1990  (as amended by section 142 of the Housing Grants, Construction and Regeneration Act 1996 ) provides that the Secretary of State may make, or arrange for the making of, grants towards the cost of work or advice to improve thermal insulation or otherwise to reduce or prevent energy wastage in dwellings.,Mae adran 15(1) o Ddeddf Nawdd Cymdeithasol 1990 (fel y'i diwygiwyd gan adran 142 o Ddeddf Grantiau Tai, Adeiladu ac Adfywio 1996 ) yn darparu bod yr Ysgrifennydd Gwladol yn cael gwneud, neu drefnu gwneud, grantiau tuag at gost gwaith neu gyngor i wella inswleiddiad thermol neu i leihau neu atal gwastraff ynni mewn modd arall mewn anheddau.",uksi:energy efficiency,http://www.legislation.gov.uk/wsi/2011/656/2025-08-01/data.xml,success,200,corpus_raw\wsi_2011_656.xml
uksi_2011_234,The CRC Energy Efficiency Scheme (Amendment) Order 2011,uksi/2011/234,2011-02-16T15:30:00.501+01:00,,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2011/234/made/data.xml,success,200,corpus_raw\uksi_2011_234.xml
uksi_2010_1893,The Home Energy Efficiency Scheme (England) (Amendment) Regulations 2010,uksi/2010/1893,2010-07-30T14:30:09.652+01:00,These Regulations amend the Home Energy Efficiency Scheme (England) Regulations 2005 (“the 2005 Regulations”).,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2010/1893/2020-12-31/data.xml,success,200,corpus_raw\uksi_2010_1893.xml
uksi_2010_768,The CRC Energy Efficiency Scheme Order 2010,uksi/2010/768,2010-03-17T00:00:00+01:00,"This Order establishes in the United Kingdom an emissions trading scheme in respect of greenhouse gases under sections 44 and 46(3) of and Schedule 2 and paragraph 9 of Schedule 3 to the Climate Change Act 2008 (c. 27). It applies to direct and indirect emissions from supplies of electricity, gas and fuel by public bodies and undertakings.",uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2010/768/made/data.xml,success,200,corpus_raw\uksi_2010_768.xml
wsi_2010_453,The Home Energy Efficiency Schemes (Wales) (Amendment) Regulations 2010 / Rheoliadau Cynlluniau Effeithlonrwydd Ynni Cartref (Cymru) (Diwygio) 2010,wsi/2010/453,2010-02-24T00:00:00+01:00,"These Regulations amend the Home Energy Efficiency Scheme (Wales) Regulations 2007 (S.I. 2007/375 (W. 35)). The 2007 Regulations establish two grant schemes: the Home Energy Efficiency Scheme (“HEES”) and the Home Energy Efficiency Plus Scheme (“HEES Plus”). In addition to minor amendments, the following amendments of substance are made to the 2007 Regulations.,Mae'r Rheoliadau hyn yn diwygio Rheoliadau Cynlluniau Effeithlonrwydd Ynni Cartref (Cymru) 2007 (O.S. 2007/375 (Cy. 35)). Mae Rheoliadau 2007 yn sefydlu dau gynllun grant: y Cynllun Effeithlonrwydd Ynni Cartref (“HEES”) a'r Cynllun Effeithlonrwydd Ynni Cartref a Mwy (“HEES a Mwy”). Yn ychwanegol at fân ddiwygiadau, mae'r diwygiadau o sylwedd a ganlyn yn cael eu gwneud i Reoliadau 2007",uksi:energy efficiency,http://www.legislation.gov.uk/wsi/2010/453/made/data.xml,success,200,corpus_raw\wsi_2010_453.xml
uksi_2009_1816,The Home Energy Efficiency Scheme (England) (Amendment) Regulations 2009,uksi/2009/1816,2009-07-06T00:00:00+01:00,These Regulations amend the Home Energy Efficiency Scheme (England) Regulations 2005.,uksi:energy efficiency,http://www.legislation.gov.uk/uksi/2009/1816/made/data.xml,success,200,corpus_raw\uksi_2009_1816.xml
